city,measurement,element_name,description,ds
花蓮縣,"{'elementName': 'MaxCI', 'description': '最大舒適度指數', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '17', 'measures': 'NA '}, {'value': '稍有寒意', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '20', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '19', 'measures': 'NA '}, {'value': '稍有寒意', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '21', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '19', 'measures': 'NA '}, {'value': '稍有寒意', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '21', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '19', 'measures': 'NA '}, {'value': '稍有寒意', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '21', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '19', 'measures': 'NA '}, {'value': '稍有寒意', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '21', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '20', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '23', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '21', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '24', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '22', 'measures': 'NA '}, {'value': '舒適', 'measures': '自定義 CI 文字'}]}]}",MaxCI,最大舒適度指數,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'MinT', 'description': '最低溫度', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '16', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '16', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}]}",MinT,最低溫度,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'UVI', 'description': '紫外線指數', 'time': [{'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '4', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '4', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '3', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '3', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '4', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '4', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '5', 'measures': '紫外線指數'}, {'value': '中量級', 'measures': '曝曬級數'}]}]}",UVI,紫外線指數,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'WeatherDescription', 'description': '天氣預報綜合描述', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '多雲。降雨機率 20%。溫度攝氏16至17度。稍有寒意。西北風 風速<= 1級(每秒1公尺)。相對濕度87%。', 'measures': 'NA'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '多雲。降雨機率 20%。溫度攝氏16至22度。稍有寒意至舒適。西北風 風速<= 1級(每秒1公尺)。相對濕度70%。', 'measures': 'NA'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '多雲短暫雨。降雨機率 30%。溫度攝氏17至19度。稍有寒意。偏西風 風速<= 1級(每秒1公尺)。相對濕度88%。', 'measures': 'NA'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '多雲。降雨機率 20%。溫度攝氏17至22度。稍有寒意至舒適。偏西風 風速2級(每秒3公尺)。相對濕度80%。', 'measures': 'NA'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '陰時多雲短暫雨。降雨機率 40%。溫度攝氏18至20度。稍有寒意。偏西風 風速<= 1級(每秒1公尺)。相對濕度87%。', 'measures': 'NA'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '陰時多雲短暫雨。降雨機率 40%。溫度攝氏18至22度。稍有寒意至舒適。東北風 風速2級(每秒2公尺)。相對濕度85%。', 'measures': 'NA'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '陰短暫雨。降雨機率 30%。溫度攝氏18至20度。稍有寒意。偏西風 風速<= 1級(每秒1公尺)。相對濕度87%。', 'measures': 'NA'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '陰短暫雨。溫度攝氏17至21度。稍有寒意至舒適。西南風 風速2級(每秒2公尺)。相對濕度94%。', 'measures': 'NA'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '陰時多雲短暫雨。溫度攝氏18至20度。稍有寒意。西南風 風速<= 1級(每秒1公尺)。相對濕度96%。', 'measures': 'NA'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '多雲短暫雨。溫度攝氏17至22度。稍有寒意至舒適。西南風 風速2級(每秒3公尺)。相對濕度87%。', 'measures': 'NA'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '多雲短暫雨。溫度攝氏18至20度。稍有寒意至舒適。西南風 風速<= 1級(每秒1公尺)。相對濕度94%。', 'measures': 'NA'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '多雲短暫雨。溫度攝氏18至24度。稍有寒意至舒適。西南風 風速2級(每秒3公尺)。相對濕度86%。', 'measures': 'NA'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '多雲時晴。溫度攝氏19至22度。稍有寒意至舒適。西南風 風速<= 1級(每秒1公尺)。相對濕度88%。', 'measures': 'NA'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '晴時多雲。溫度攝氏19至24度。稍有寒意至舒適。偏西風 風速2級(每秒3公尺)。相對濕度88%。', 'measures': 'NA'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '多雲。溫度攝氏20至22度。稍有寒意至舒適。西北風 風速<= 1級(每秒1公尺)。相對濕度92%。', 'measures': 'NA'}]}]}",WeatherDescription,天氣預報綜合描述,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'MinAT', 'description': '最低體感溫度', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '21', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '21', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}]}",MinAT,最低體感溫度,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'MaxT', 'description': '最高溫度', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '21', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '24', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '24', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '22', 'measures': '攝氏度'}]}]}",MaxT,最高溫度,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'WD', 'description': '風向', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '西北風', 'measures': '8方位'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '西北風', 'measures': '8方位'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '偏西風', 'measures': '8方位'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '偏西風', 'measures': '8方位'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '偏西風', 'measures': '8方位'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '東北風', 'measures': '8方位'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '偏西風', 'measures': '8方位'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '西南風', 'measures': '8方位'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '西南風', 'measures': '8方位'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '西南風', 'measures': '8方位'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '西南風', 'measures': '8方位'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '西南風', 'measures': '8方位'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '西南風', 'measures': '8方位'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '偏西風', 'measures': '8方位'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '西北風', 'measures': '8方位'}]}]}",WD,風向,2023-01-07 13:04:22
花蓮縣,"{'elementName': 'Td', 'description': '平均露點溫度', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '15', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '14', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '16', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '16', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '17', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '16', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '19', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '18', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '20', 'measures': '攝氏度'}]}]}",Td,平均露點溫度,2023-01-07 13:04:22
連江縣,"{'elementName': 'PoP12h', 'description': '12小時降雨機率', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '0', 'measures': '百分比'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '0', 'measures': '百分比'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '30', 'measures': '百分比'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '20', 'measures': '百分比'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '20', 'measures': '百分比'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '20', 'measures': '百分比'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '0', 'measures': '百分比'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': ' ', 'measures': '百分比'}]}]}",PoP12h,12小時降雨機率,2023-01-07 13:04:22
連江縣,"{'elementName': 'T', 'description': '平均溫度', 'time': [{'startTime': '2023-01-08 00:00:00', 'endTime': '2023-01-08 06:00:00', 'elementValue': [{'value': '12', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 06:00:00', 'endTime': '2023-01-08 18:00:00', 'elementValue': [{'value': '13', 'measures': '攝氏度'}]}, {'startTime': '2023-01-08 18:00:00', 'endTime': '2023-01-09 06:00:00', 'elementValue': [{'value': '13', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 06:00:00', 'endTime': '2023-01-09 18:00:00', 'elementValue': [{'value': '14', 'measures': '攝氏度'}]}, {'startTime': '2023-01-09 18:00:00', 'endTime': '2023-01-10 06:00:00', 'elementValue': [{'value': '13', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 06:00:00', 'endTime': '2023-01-10 18:00:00', 'elementValue': [{'value': '13', 'measures': '攝氏度'}]}, {'startTime': '2023-01-10 18:00:00', 'endTime': '2023-01-11 06:00:00', 'elementValue': [{'value': '12', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 06:00:00', 'endTime': '2023-01-11 18:00:00', 'elementValue': [{'value': '13', 'measures': '攝氏度'}]}, {'startTime': '2023-01-11 18:00:00', 'endTime': '2023-01-12 06:00:00', 'elementValue': [{'value': '12', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 06:00:00', 'endTime': '2023-01-12 18:00:00', 'elementValue': [{'value': '14', 'measures': '攝氏度'}]}, {'startTime': '2023-01-12 18:00:00', 'endTime': '2023-01-13 06:00:00', 'elementValue': [{'value': '14', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 06:00:00', 'endTime': '2023-01-13 18:00:00', 'elementValue': [{'value': '14', 'measures': '攝氏度'}]}, {'startTime': '2023-01-13 18:00:00', 'endTime': '2023-01-14 06:00:00', 'elementValue': [{'value': '13', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 06:00:00', 'endTime': '2023-01-14 18:00:00', 'elementValue': [{'value': '15', 'measures': '攝氏度'}]}, {'startTime': '2023-01-14 18:00:00', 'endTime': '2023-01-15 06:00:00', 'elementValue': [{'value': '14', 'measures': '攝氏度'}]}]}",T,平均溫度,2023-01-07 13:04:22
